,Selection ID,Best Back Price,Best Back Size,Best Lay Price,Best Lay Size,Last Price Traded,Total Matched,Status,Removal Date,Adjustment Factor
0,42363246,12.5,16.27,13.0,8.02,13.0,421.63,ACTIVE,,13.624
1,46969787,160.0,5.38,190.0,7.31,160.0,27.57,ACTIVE,,0.718
2,46969788,2.66,104.25,2.72,45.33,2.66,6947.45,ACTIVE,,33.762
3,40373068,9.4,6.52,9.6,11.31,9.4,572.92,ACTIVE,,11.696
4,46969789,11.5,9.99,12.5,12.92,11.5,1219.61,ACTIVE,,8.389
5,46969790,160.0,11.77,220.0,9.06,200.0,10.65,ACTIVE,,0.784
6,46969791,4.1,75.31,4.3,66.6,4.3,1168.41,ACTIVE,,16.722
7,46969792,50.0,12.97,70.0,5.79,55.0,84.28,ACTIVE,,1.891
8,46969793,11.0,7.3,11.5,11.85,11.5,443.78,ACTIVE,,11.186
9,46969794,95.0,7.39,140.0,5.48,140.0,21.47,ACTIVE,,1.228
0,42363246,12.5,16.27,13.0,8.02,13.0,421.63,ACTIVE,,13.624
1,46969787,160.0,5.38,190.0,7.31,160.0,27.57,ACTIVE,,0.718
2,46969788,2.66,14.01,2.74,140.66,2.66,7321.53,ACTIVE,,33.762
3,40373068,9.2,14.4,9.4,9.14,9.4,599.46,ACTIVE,,11.696
4,46969789,11.5,13.92,12.5,17.27,11.5,1242.2,ACTIVE,,8.389
5,46969790,160.0,5.7,220.0,9.62,160.0,24.65,ACTIVE,,0.784
6,46969791,4.1,69.51,4.3,66.6,4.3,1168.41,ACTIVE,,16.722
7,46969792,55.0,10.55,70.0,5.79,55.0,84.28,ACTIVE,,1.891
8,46969793,11.0,7.3,11.5,11.85,11.5,443.78,ACTIVE,,11.186
9,46969794,95.0,7.39,140.0,5.48,140.0,21.47,ACTIVE,,1.228
0,42363246,12.5,16.01,13.5,16.48,13.0,438.19,ACTIVE,,13.624
1,46969787,160.0,5.38,190.0,7.31,160.0,27.57,ACTIVE,,0.718
2,46969788,2.66,52.01,2.72,29.59,2.66,7356.27,ACTIVE,,33.762
3,40373068,9.2,5.49,9.4,8.0,9.4,617.74,ACTIVE,,11.696
4,46969789,11.5,8.53,12.5,17.27,11.5,1267.21,ACTIVE,,8.389
5,46969790,150.0,19.92,220.0,9.62,160.0,24.65,ACTIVE,,0.784
6,46969791,4.2,19.97,4.3,30.93,4.3,1266.11,ACTIVE,,16.722
7,46969792,55.0,8.89,70.0,5.79,55.0,87.61,ACTIVE,,1.891
8,46969793,11.0,7.3,12.0,71.79,11.5,454.22,ACTIVE,,11.186
9,46969794,95.0,7.39,140.0,7.48,140.0,21.47,ACTIVE,,1.228
0,42363246,12.5,41.56,13.5,16.48,12.5,451.19,ACTIVE,,13.624
1,46969787,160.0,5.38,190.0,7.31,160.0,27.57,ACTIVE,,0.718
2,46969788,2.66,64.54,2.72,29.59,2.66,7356.27,ACTIVE,,33.762
3,40373068,9.2,13.45,9.4,10.26,9.4,617.74,ACTIVE,,11.696
4,46969789,11.5,13.53,12.5,20.12,11.5,1287.2,ACTIVE,,8.389
5,46969790,160.0,5.7,190.0,5.5,160.0,24.65,ACTIVE,,0.784
6,46969791,4.2,19.97,4.3,40.93,4.3,1266.11,ACTIVE,,16.722
7,46969792,55.0,9.83,60.0,8.48,55.0,88.73,ACTIVE,,1.891
8,46969793,11.0,7.3,11.5,22.74,11.5,454.22,ACTIVE,,11.186
9,46969794,100.0,6.87,140.0,5.48,140.0,21.47,ACTIVE,,1.228
0,42363246,13.0,13.41,14.0,9.83,13.5,582.47,ACTIVE,,13.624
1,46969787,170.0,13.88,200.0,7.31,160.0,54.52,ACTIVE,,0.718
2,46969788,2.68,28.43,2.72,29.59,2.66,7356.27,ACTIVE,,33.762
3,40373068,9.0,33.09,9.4,6.11,9.2,679.72,ACTIVE,,11.696
4,46969789,10.5,21.02,11.5,14.79,11.0,1467.03,ACTIVE,,8.389
5,46969790,150.0,20.34,190.0,5.5,160.0,24.65,ACTIVE,,0.784
6,46969791,4.2,29.97,4.3,78.0,4.3,1266.11,ACTIVE,,16.722
7,46969792,55.0,14.12,75.0,6.27,60.0,105.69,ACTIVE,,1.891
8,46969793,10.5,19.34,11.5,45.71,11.0,468.13,ACTIVE,,11.186
9,46969794,80.0,6.36,130.0,6.26,100.0,31.48,ACTIVE,,1.228
0,42363246,13.0,11.63,14.0,11.3,13.5,582.47,ACTIVE,,13.624
1,46969787,150.0,22.7,330.0,10.0,160.0,54.52,ACTIVE,,0.718
2,46969788,2.68,28.43,2.72,29.59,2.66,7356.27,ACTIVE,,33.762
3,40373068,9.0,40.09,9.4,6.11,9.2,679.72,ACTIVE,,11.696
4,46969789,10.5,21.02,11.5,14.79,11.0,1467.03,ACTIVE,,8.389
5,46969790,150.0,20.34,190.0,5.5,160.0,24.65,ACTIVE,,0.784
6,46969791,4.3,6.85,4.4,118.47,4.3,1452.41,ACTIVE,,16.722
7,46969792,55.0,14.12,85.0,18.33,60.0,105.69,ACTIVE,,1.891
8,46969793,10.5,17.66,11.5,45.71,10.5,471.47,ACTIVE,,11.186
9,46969794,75.0,13.59,130.0,6.26,100.0,31.48,ACTIVE,,1.228
0,42363246,13.0,32.04,13.5,7.43,13.5,658.84,ACTIVE,,13.624
1,46969787,150.0,22.7,330.0,10.0,160.0,54.52,ACTIVE,,0.718
2,46969788,2.68,52.24,2.72,29.59,2.66,7356.27,ACTIVE,,33.762
3,40373068,9.0,40.09,9.4,6.11,9.2,679.72,ACTIVE,,11.696
4,46969789,10.5,11.68,11.5,20.01,11.0,1516.67,ACTIVE,,8.389
5,46969790,150.0,20.34,190.0,5.5,160.0,24.65,ACTIVE,,0.784
6,46969791,4.3,63.63,4.5,61.72,4.4,1587.8,ACTIVE,,16.722
7,46969792,55.0,9.42,85.0,18.84,55.0,127.18,ACTIVE,,1.891
8,46969793,10.5,27.77,11.5,45.71,10.5,471.47,ACTIVE,,11.186
9,46969794,80.0,9.26,130.0,9.18,100.0,31.48,ACTIVE,,1.228
0,42363246,13.5,7.88,14.5,43.01,13.0,693.75,ACTIVE,,13.624
1,46969787,150.0,23.08,330.0,10.0,160.0,54.52,ACTIVE,,0.718
2,46969788,2.66,17.74,2.72,29.59,2.64,8356.29,ACTIVE,,33.762
3,40373068,9.0,9.67,9.6,10.56,9.0,755.72,ACTIVE,,11.696
4,46969789,10.5,8.88,11.5,26.07,11.0,1538.31,ACTIVE,,8.389
5,46969790,140.0,6.3,190.0,5.5,160.0,24.65,ACTIVE,,0.784
6,46969791,4.3,74.61,4.5,51.22,4.3,1634.68,ACTIVE,,16.722
7,46969792,50.0,11.36,70.0,8.78,55.0,141.49,ACTIVE,,1.891
8,46969793,11.0,8.01,11.5,40.96,10.5,471.47,ACTIVE,,11.186
9,46969794,80.0,12.43,110.0,7.18,100.0,31.48,ACTIVE,,1.228
0,42363246,13.5,7.88,14.5,43.01,13.0,693.75,ACTIVE,,13.624
1,46969787,160.0,10.67,330.0,10.0,160.0,54.52,ACTIVE,,0.718
2,46969788,2.66,17.74,2.7,16.51,2.64,8356.29,ACTIVE,,33.762
3,40373068,9.0,29.07,9.6,10.56,9.0,755.72,ACTIVE,,11.696
4,46969789,11.0,5.22,11.5,34.83,11.0,1547.08,ACTIVE,,8.389
5,46969790,150.0,20.34,190.0,5.5,160.0,24.65,ACTIVE,,0.784
6,46969791,4.3,95.61,4.5,75.51,4.3,1634.68,ACTIVE,,16.722
7,46969792,50.0,11.13,65.0,6.47,55.0,141.49,ACTIVE,,1.891
8,46969793,11.0,8.01,11.5,50.96,10.5,471.47,ACTIVE,,11.186
9,46969794,80.0,12.43,120.0,6.26,100.0,31.48,ACTIVE,,1.228
0,42363246,13.5,23.25,14.5,29.59,14.0,718.7,ACTIVE,,13.624
1,46969787,160.0,11.06,330.0,9.92,200.0,54.6,ACTIVE,,0.718
2,46969788,2.62,121.61,2.66,16.38,2.66,9679.1,ACTIVE,,33.762
3,40373068,9.0,21.55,9.4,6.11,9.2,793.23,ACTIVE,,11.696
4,46969789,10.5,28.67,11.0,36.6,10.5,1583.58,ACTIVE,,8.389
5,46969790,150.0,5.14,190.0,5.41,190.0,24.73,ACTIVE,,0.784
6,46969791,4.4,67.61,4.5,40.33,4.4,1676.49,ACTIVE,,16.722
7,46969792,55.0,7.01,65.0,6.46,60.0,141.75,ACTIVE,,1.891
8,46969793,11.0,8.14,11.5,44.62,11.5,482.82,ACTIVE,,11.186
9,46969794,85.0,5.16,120.0,6.26,110.0,31.62,ACTIVE,,1.228
0,42363246,13.5,24.54,14.5,13.84,14.5,754.21,ACTIVE,,13.624
1,46969787,160.0,17.06,320.0,6.92,200.0,54.6,ACTIVE,,0.718
2,46969788,2.64,28.63,2.66,11.38,2.66,9689.1,ACTIVE,,33.762
3,40373068,9.0,21.55,9.4,6.11,9.2,793.23,ACTIVE,,11.696
4,46969789,10.5,6.44,11.0,34.7,11.0,1632.88,ACTIVE,,8.389
5,46969790,150.0,5.14,190.0,5.41,190.0,24.73,ACTIVE,,0.784
6,46969791,4.4,47.71,4.6,108.16,4.4,1828.45,ACTIVE,,16.722
7,46969792,55.0,6.46,65.0,8.13,55.0,142.86,ACTIVE,,1.891
8,46969793,10.5,36.87,11.5,26.11,11.0,547.28,ACTIVE,,11.186
9,46969794,95.0,10.24,120.0,8.26,110.0,31.62,ACTIVE,,1.228
0,42363246,13.5,31.75,14.5,11.84,14.0,764.95,ACTIVE,,13.624
1,46969787,150.0,9.05,320.0,6.92,200.0,54.6,ACTIVE,,0.718
2,46969788,2.64,35.23,2.68,41.86,2.66,9714.41,ACTIVE,,33.762
3,40373068,8.8,26.6,9.2,13.21,9.0,968.48,ACTIVE,,11.696
4,46969789,10.5,6.23,11.0,49.76,10.5,1650.38,ACTIVE,,8.389
5,46969790,140.0,22.94,190.0,5.41,190.0,24.73,ACTIVE,,0.784
6,46969791,4.4,74.35,4.5,21.45,4.4,1975.4,ACTIVE,,16.722
7,46969792,55.0,10.69,65.0,8.13,55.0,142.86,ACTIVE,,1.891
8,46969793,11.0,9.01,11.5,21.47,11.0,547.28,ACTIVE,,11.186
9,46969794,95.0,10.07,120.0,6.26,100.0,31.96,ACTIVE,,1.228
0,42363246,14.0,12.28,15.0,30.92,14.5,782.75,ACTIVE,,13.624
1,46969787,160.0,5.87,200.0,5.06,200.0,54.65,ACTIVE,,0.718
2,46969788,2.68,115.16,2.72,81.45,2.68,9825.17,ACTIVE,,33.762
3,40373068,8.6,43.28,9.2,12.16,9.2,1062.25,ACTIVE,,11.696
4,46969789,10.0,101.44,10.5,30.96,10.5,1663.83,ACTIVE,,8.389
5,46969790,150.0,5.24,190.0,5.99,190.0,24.79,ACTIVE,,0.784
6,46969791,4.3,86.22,4.5,32.05,4.5,2151.13,ACTIVE,,16.722
7,46969792,55.0,7.43,65.0,9.52,60.0,171.76,ACTIVE,,1.891
8,46969793,10.0,45.01,11.5,35.25,10.5,723.17,ACTIVE,,11.186
9,46969794,110.0,6.68,170.0,7.4,110.0,39.88,ACTIVE,,1.228
0,42363246,14.0,13.52,15.0,23.95,14.5,789.65,ACTIVE,,13.624
1,46969787,160.0,20.87,200.0,5.06,200.0,54.65,ACTIVE,,0.718
2,46969788,2.7,68.27,2.72,26.84,2.7,9864.25,ACTIVE,,33.762
3,40373068,8.8,7.49,9.4,32.23,8.8,1077.1,ACTIVE,,11.696
4,46969789,10.0,40.37,10.5,26.18,10.0,1785.66,ACTIVE,,8.389
5,46969790,150.0,5.55,190.0,7.8,180.0,27.18,ACTIVE,,0.784
6,46969791,4.4,18.14,4.5,39.32,4.4,2165.05,ACTIVE,,16.722
7,46969792,55.0,10.36,65.0,8.69,60.0,174.54,ACTIVE,,1.891
8,46969793,10.5,11.74,11.5,38.9,11.0,730.12,ACTIVE,,11.186
9,46969794,90.0,6.96,170.0,6.29,95.0,139.9,ACTIVE,,1.228
0,42363246,14.0,22.08,15.0,18.95,14.5,790.07,ACTIVE,,13.624
1,46969787,160.0,6.25,200.0,7.98,200.0,54.65,ACTIVE,,0.718
2,46969788,2.7,31.63,2.72,22.85,2.7,9957.15,ACTIVE,,33.762
3,40373068,8.8,26.55,9.4,32.23,8.8,1077.1,ACTIVE,,11.696
4,46969789,10.0,47.57,10.5,37.74,10.5,1793.6,ACTIVE,,8.389
5,46969790,150.0,6.89,220.0,12.06,180.0,27.18,ACTIVE,,0.784
6,46969791,4.3,86.22,4.4,11.47,4.4,2212.3,ACTIVE,,16.722
7,46969792,55.0,9.81,65.0,8.69,55.0,175.64,ACTIVE,,1.891
8,46969793,10.5,16.15,11.5,47.51,11.0,732.28,ACTIVE,,11.186
9,46969794,90.0,7.41,150.0,7.34,95.0,139.9,ACTIVE,,1.228
0,42363246,14.0,28.39,15.5,15.36,15.0,812.77,ACTIVE,,13.624
1,46969787,160.0,6.25,200.0,7.98,200.0,54.65,ACTIVE,,0.718
2,46969788,2.7,26.63,2.72,22.85,2.7,9977.15,ACTIVE,,33.762
3,40373068,9.0,5.02,9.2,7.28,9.0,1107.91,ACTIVE,,11.696
4,46969789,10.5,16.36,11.0,55.14,10.5,1888.61,ACTIVE,,8.389
5,46969790,150.0,7.24,210.0,9.44,180.0,27.18,ACTIVE,,0.784
6,46969791,4.3,76.52,4.5,84.9,4.4,2297.14,ACTIVE,,16.722
7,46969792,55.0,9.81,65.0,8.69,55.0,175.64,ACTIVE,,1.891
8,46969793,10.5,16.15,11.0,31.25,11.0,732.28,ACTIVE,,11.186
9,46969794,90.0,7.41,160.0,13.12,95.0,139.9,ACTIVE,,1.228
0,42363246,14.0,42.37,15.5,15.36,15.0,812.77,ACTIVE,,13.624
1,46969787,160.0,6.25,200.0,7.98,200.0,54.65,ACTIVE,,0.718
2,46969788,2.7,8.72,2.72,11.35,2.72,10075.08,ACTIVE,,33.762
3,40373068,8.8,22.83,9.2,7.35,9.2,1117.92,ACTIVE,,11.696
4,46969789,10.5,16.36,11.0,60.17,11.0,1896.55,ACTIVE,,8.389
5,46969790,160.0,12.14,210.0,9.44,180.0,27.18,ACTIVE,,0.784
6,46969791,4.3,38.25,4.4,170.45,4.3,2409.77,ACTIVE,,16.722
7,46969792,55.0,16.6,80.0,10.94,70.0,193.47,ACTIVE,,1.891
8,46969793,10.5,13.38,11.0,50.72,10.5,753.79,ACTIVE,,11.186
9,46969794,100.0,17.2,120.0,7.34,95.0,139.9,ACTIVE,,1.228
0,42363246,14.5,14.55,15.5,5.9,15.5,830.77,ACTIVE,,13.624
1,46969787,160.0,9.81,200.0,5.06,200.0,54.65,ACTIVE,,0.718
2,46969788,2.68,187.61,2.72,11.35,2.72,10075.08,ACTIVE,,33.762
3,40373068,8.8,40.68,9.2,7.23,9.2,1117.92,ACTIVE,,11.696
4,46969789,10.0,81.01,11.0,51.12,11.0,1929.27,ACTIVE,,8.389
5,46969790,160.0,14.98,210.0,9.44,180.0,27.18,ACTIVE,,0.784
6,46969791,4.3,18.37,4.4,233.53,4.3,2445.24,ACTIVE,,16.722
7,46969792,60.0,7.09,75.0,10.34,70.0,193.47,ACTIVE,,1.891
8,46969793,10.5,13.38,11.0,60.72,10.5,753.79,ACTIVE,,11.186
9,46969794,110.0,6.85,150.0,9.28,120.0,148.17,ACTIVE,,1.228
0,42363246,14.5,14.55,15.5,5.9,15.5,830.77,ACTIVE,,13.624
1,46969787,160.0,9.81,200.0,5.06,200.0,54.65,ACTIVE,,0.718
2,46969788,2.68,194.05,2.74,133.05,2.72,10097.78,ACTIVE,,33.762
3,40373068,8.8,23.27,9.2,33.33,8.8,1152.74,ACTIVE,,11.696
4,46969789,10.0,85.24,11.0,52.04,11.0,1929.27,ACTIVE,,8.389
5,46969790,160.0,14.98,210.0,9.44,180.0,27.18,ACTIVE,,0.784
6,46969791,4.2,81.97,4.3,60.75,4.3,2481.98,ACTIVE,,16.722
7,46969792,60.0,10.05,75.0,7.61,60.0,194.5,ACTIVE,,1.891
8,46969793,10.5,13.38,11.0,60.72,10.5,753.79,ACTIVE,,11.186
9,46969794,110.0,6.81,160.0,12.98,120.0,148.17,ACTIVE,,1.228
0,42363246,14.5,19.77,15.5,5.9,15.5,830.77,ACTIVE,,13.624
1,46969787,170.0,7.81,200.0,5.06,200.0,54.65,ACTIVE,,0.718
2,46969788,2.68,130.0,2.74,152.85,2.68,10267.78,ACTIVE,,33.762
3,40373068,8.8,35.74,9.2,15.49,9.2,1192.23,ACTIVE,,11.696
4,46969789,10.0,100.07,11.0,57.04,11.0,1929.27,ACTIVE,,8.389
5,46969790,160.0,14.98,210.0,9.44,180.0,27.18,ACTIVE,,0.784
6,46969791,4.2,53.0,4.3,141.77,4.3,2481.98,ACTIVE,,16.722
7,46969792,60.0,10.05,75.0,10.53,60.0,194.5,ACTIVE,,1.891
8,46969793,10.5,13.38,11.0,60.72,10.5,753.79,ACTIVE,,11.186
9,46969794,110.0,7.31,160.0,8.82,120.0,148.17,ACTIVE,,1.228
0,42363246,14.5,47.66,15.5,5.9,14.5,836.14,ACTIVE,,13.624
1,46969787,170.0,7.81,200.0,5.06,200.0,54.65,ACTIVE,,0.718
2,46969788,2.7,28.53,2.74,74.52,2.68,10267.78,ACTIVE,,33.762
3,40373068,8.8,35.74,9.0,7.0,9.2,1192.23,ACTIVE,,11.696
4,46969789,10.0,100.07,11.0,57.04,11.0,1929.27,ACTIVE,,8.389
5,46969790,160.0,14.64,210.0,9.44,180.0,27.18,ACTIVE,,0.784
6,46969791,4.2,86.16,4.3,139.51,4.3,2516.8,ACTIVE,,16.722
7,46969792,60.0,11.05,75.0,10.53,60.0,194.5,ACTIVE,,1.891
8,46969793,10.5,13.38,11.0,60.72,10.5,753.79,ACTIVE,,11.186
9,46969794,110.0,7.31,160.0,8.82,120.0,148.17,ACTIVE,,1.228
0,42363246,14.5,47.66,15.5,5.9,14.5,836.14,ACTIVE,,13.624
1,46969787,180.0,16.89,200.0,5.06,200.0,54.65,ACTIVE,,0.718
2,46969788,2.68,57.46,2.74,74.52,2.72,10497.7,ACTIVE,,33.762
3,40373068,8.8,17.52,9.0,7.0,8.8,1208.66,ACTIVE,,11.696
4,46969789,10.0,100.07,11.0,57.04,11.0,1929.27,ACTIVE,,8.389
5,46969790,170.0,6.55,210.0,9.36,180.0,27.18,ACTIVE,,0.784
6,46969791,4.2,67.28,4.3,170.51,4.2,2554.56,ACTIVE,,16.722
7,46969792,60.0,11.05,75.0,10.53,60.0,194.5,ACTIVE,,1.891
8,46969793,10.5,13.38,11.0,50.72,10.5,753.79,ACTIVE,,11.186
9,46969794,110.0,7.31,160.0,13.25,120.0,148.17,ACTIVE,,1.228
0,42363246,14.5,47.66,15.5,6.95,14.5,836.14,ACTIVE,,13.624
1,46969787,170.0,7.81,200.0,5.06,200.0,54.65,ACTIVE,,0.718
2,46969788,2.7,7.41,2.74,30.52,2.7,10601.61,ACTIVE,,33.762
3,40373068,8.8,31.01,9.0,7.0,8.8,1208.66,ACTIVE,,11.696
4,46969789,10.5,8.43,11.0,57.04,11.0,1929.27,ACTIVE,,8.389
5,46969790,170.0,9.05,210.0,6.44,180.0,27.18,ACTIVE,,0.784
6,46969791,4.2,57.78,4.3,184.57,4.2,2620.08,ACTIVE,,16.722
7,46969792,60.0,16.05,75.0,10.53,60.0,194.5,ACTIVE,,1.891
8,46969793,10.5,13.38,11.0,60.72,10.5,753.79,ACTIVE,,11.186
9,46969794,110.0,7.31,160.0,13.25,120.0,148.17,ACTIVE,,1.228
0,42363246,15.5,13.18,16.5,6.85,15.0,854.1,ACTIVE,,13.624
1,46969787,170.0,8.19,200.0,5.06,200.0,54.65,ACTIVE,,0.718
2,46969788,2.7,20.29,2.74,6.35,2.7,10697.31,ACTIVE,,33.762
3,40373068,8.8,6.61,9.0,17.13,8.8,1277.65,ACTIVE,,11.696
4,46969789,10.5,44.27,11.0,57.04,11.0,1929.27,ACTIVE,,8.389
5,46969790,180.0,7.47,210.0,6.44,180.0,27.18,ACTIVE,,0.784
6,46969791,4.1,44.62,4.2,155.25,4.1,2824.51,ACTIVE,,16.722
7,46969792,60.0,16.05,75.0,10.53,60.0,194.5,ACTIVE,,1.891
8,46969793,10.5,19.42,11.0,33.61,10.5,753.79,ACTIVE,,11.186
9,46969794,110.0,7.31,160.0,13.25,120.0,148.17,ACTIVE,,1.228
0,42363246,15.5,14.25,16.5,23.16,16.0,867.67,ACTIVE,,13.624
1,46969787,170.0,22.07,200.0,5.06,200.0,54.65,ACTIVE,,0.718
2,46969788,2.68,23.81,2.72,28.8,2.66,11001.9,ACTIVE,,33.762
3,40373068,8.8,6.61,9.0,7.29,9.0,1297.32,ACTIVE,,11.696
4,46969789,10.5,60.0,11.0,57.04,11.0,1929.27,ACTIVE,,8.389
5,46969790,180.0,7.47,200.0,5.88,190.0,28.44,ACTIVE,,0.784
6,46969791,4.1,44.62,4.2,125.34,4.2,2846.27,ACTIVE,,16.722
7,46969792,60.0,16.05,75.0,11.53,60.0,194.5,ACTIVE,,1.891
8,46969793,10.5,13.38,11.0,61.64,10.5,753.79,ACTIVE,,11.186
9,46969794,110.0,7.31,160.0,13.25,120.0,148.17,ACTIVE,,1.228
0,42363246,15.5,19.47,16.5,10.27,16.5,892.15,ACTIVE,,13.624
1,46969787,180.0,9.44,370.0,13.64,200.0,54.77,ACTIVE,,0.718
2,46969788,2.74,101.22,2.76,209.05,2.74,11361.82,ACTIVE,,33.762
3,40373068,8.6,21.57,8.8,42.26,8.8,1389.79,ACTIVE,,11.696
4,46969789,10.0,136.87,11.0,34.95,10.5,2051.95,ACTIVE,,8.389
5,46969790,180.0,10.96,200.0,9.24,200.0,28.56,ACTIVE,,0.784
6,46969791,4.1,15.6,4.2,119.06,4.2,3006.72,ACTIVE,,16.722
7,46969792,65.0,8.48,75.0,8.26,70.0,194.85,ACTIVE,,1.891
8,46969793,10.0,44.35,10.5,65.84,10.5,805.29,ACTIVE,,11.186
9,46969794,110.0,7.31,160.0,13.09,150.0,148.32,ACTIVE,,1.228
0,42363246,16.0,24.21,17.0,19.91,16.0,920.33,ACTIVE,,13.624
1,46969787,180.0,9.44,370.0,13.64,200.0,54.77,ACTIVE,,0.718
2,46969788,2.72,226.59,2.76,12.83,2.72,12127.2,ACTIVE,,33.762
3,40373068,8.6,5.8,8.8,40.13,8.8,1442.83,ACTIVE,,11.696
4,46969789,10.5,6.63,11.0,43.95,10.5,2051.95,ACTIVE,,8.389
5,46969790,170.0,23.76,200.0,9.24,180.0,41.56,ACTIVE,,0.784
6,46969791,4.1,15.6,4.2,131.13,4.2,3064.08,ACTIVE,,16.722
7,46969792,65.0,8.48,75.0,8.26,70.0,194.85,ACTIVE,,1.891
8,46969793,10.0,44.35,10.5,98.78,10.5,809.29,ACTIVE,,11.186
9,46969794,110.0,7.31,160.0,13.09,150.0,148.32,ACTIVE,,1.228
0,42363246,17.0,16.75,18.0,5.17,16.5,1096.39,ACTIVE,,13.624
1,46969787,180.0,9.44,360.0,9.82,200.0,54.89,ACTIVE,,0.718
2,46969788,2.72,9.81,2.74,391.91,2.74,12634.18,ACTIVE,,33.762
3,40373068,8.8,5.17,9.0,39.0,8.8,1552.55,ACTIVE,,11.696
4,46969789,10.0,21.8,10.5,34.79,10.5,2397.26,ACTIVE,,8.389
5,46969790,180.0,7.96,200.0,9.12,190.0,41.68,ACTIVE,,0.784
6,46969791,4.1,14.3,4.2,48.41,4.1,3228.37,ACTIVE,,16.722
7,46969792,65.0,8.27,75.0,7.93,65.0,196.12,ACTIVE,,1.891
8,46969793,10.0,49.58,10.5,115.78,10.0,816.57,ACTIVE,,11.186
9,46969794,110.0,7.31,160.0,12.93,150.0,148.48,ACTIVE,,1.228
0,42363246,17.0,9.67,18.0,5.17,16.5,1096.39,ACTIVE,,13.624
1,46969787,180.0,8.44,360.0,9.82,200.0,54.89,ACTIVE,,0.718
2,46969788,2.72,19.71,2.74,381.47,2.74,12655.06,ACTIVE,,33.762
3,40373068,8.8,35.2,9.2,54.8,9.0,1607.27,ACTIVE,,11.696
4,46969789,10.0,15.1,10.5,44.82,10.0,2423.26,ACTIVE,,8.389
5,46969790,180.0,8.63,200.0,9.12,190.0,41.68,ACTIVE,,0.784
6,46969791,4.1,13.93,4.2,55.57,4.1,3229.11,ACTIVE,,16.722
7,46969792,65.0,9.43,75.0,7.72,65.0,197.48,ACTIVE,,1.891
8,46969793,10.0,49.58,10.5,115.78,10.0,816.57,ACTIVE,,11.186
9,46969794,110.0,7.31,140.0,7.08,150.0,148.48,ACTIVE,,1.228
0,42363246,16.0,18.86,18.0,15.31,16.0,1217.22,ACTIVE,,13.624
1,46969787,180.0,24.16,370.0,9.17,200.0,64.53,ACTIVE,,0.718
2,46969788,2.7,61.06,2.72,88.19,2.72,12746.96,ACTIVE,,33.762
3,40373068,8.8,24.2,9.0,12.71,9.0,1639.27,ACTIVE,,11.696
4,46969789,10.0,29.71,10.5,36.89,10.0,2472.65,ACTIVE,,8.389
5,46969790,180.0,8.63,200.0,5.81,190.0,48.3,ACTIVE,,0.784
6,46969791,4.1,10.76,4.2,18.76,4.2,3389.29,ACTIVE,,16.722
7,46969792,65.0,9.43,75.0,8.11,65.0,197.48,ACTIVE,,1.891
8,46969793,10.0,42.4,10.5,124.78,10.0,854.57,ACTIVE,,11.186
9,46969794,110.0,7.31,150.0,11.19,150.0,148.48,ACTIVE,,1.228
0,42363246,16.5,30.7,18.0,15.08,16.5,1257.53,ACTIVE,,13.624
1,46969787,200.0,17.62,340.0,6.4,200.0,64.53,ACTIVE,,0.718
2,46969788,2.66,12.18,2.68,105.37,2.68,13096.98,ACTIVE,,33.762
3,40373068,8.8,37.64,9.0,7.62,9.0,1649.44,ACTIVE,,11.696
4,46969789,10.0,11.94,10.5,25.44,10.0,2508.15,ACTIVE,,8.389
5,46969790,100.0,15.16,190.0,7.63,170.0,74.3,ACTIVE,,0.784
6,46969791,4.2,5.01,4.3,161.58,4.2,3524.52,ACTIVE,,16.722
7,46969792,65.0,9.43,80.0,18.24,75.0,213.68,ACTIVE,,1.891
8,46969793,10.0,42.4,10.5,121.3,10.0,854.57,ACTIVE,,11.186
9,46969794,85.0,8.39,150.0,11.57,120.0,155.45,ACTIVE,,1.228
0,42363246,17.5,19.36,18.5,24.41,18.0,1345.64,ACTIVE,,13.624
1,46969787,200.0,17.62,320.0,7.68,200.0,64.53,ACTIVE,,0.718
2,46969788,2.64,90.37,2.68,83.2,2.68,13141.33,ACTIVE,,33.762
3,40373068,8.8,37.64,9.2,21.38,9.2,1722.19,ACTIVE,,11.696
4,46969789,10.0,12.35,10.5,60.96,10.5,2524.73,ACTIVE,,8.389
5,46969790,150.0,7.05,200.0,12.3,150.0,94.82,ACTIVE,,0.784
6,46969791,4.1,45.33,4.3,161.58,4.2,3534.52,ACTIVE,,16.722
7,46969792,65.0,9.43,80.0,15.32,75.0,213.68,ACTIVE,,1.891
8,46969793,10.0,32.4,10.5,111.3,10.0,874.57,ACTIVE,,11.186
9,46969794,80.0,13.84,140.0,6.8,120.0,155.45,ACTIVE,,1.228
0,42363246,17.5,19.36,18.5,24.41,18.0,1345.64,ACTIVE,,13.624
1,46969787,200.0,17.62,300.0,7.58,200.0,64.53,ACTIVE,,0.718
2,46969788,2.64,90.37,2.68,218.77,2.68,13162.42,ACTIVE,,33.762
3,40373068,9.0,13.33,9.2,23.43,9.2,1722.19,ACTIVE,,11.696
4,46969789,10.0,13.25,10.5,60.96,10.5,2524.73,ACTIVE,,8.389
5,46969790,110.0,6.92,180.0,8.51,150.0,94.82,ACTIVE,,0.784
6,46969791,4.1,108.7,4.3,125.28,4.3,3620.74,ACTIVE,,16.722
7,46969792,65.0,9.43,80.0,16.52,75.0,213.68,ACTIVE,,1.891
